order_id,late_order
48fb107998d4,0.16118366071176818
3abb790208bf,0.08248390285458736
a26abb25f7a0,0.38492420983713116
273713310d89,0.07457087795500358
b883fbbb19a5,0.3401306738231553
7866914f21c9,0.09270307370424748
50e19ac59507,0.18664459638473807
1a8c53fac9be,0.045966098170674936
b391ef0d0c05,0.07279544005890998
97aed24d9a7d,0.0224152074494183
39b2e173537d,0.2711278301882814
0fc74b67cf8d,0.7200243816420147
f1e0b7ebddba,0.8313885392897326
5046f5f416a6,0.17863820438325242
eda2274982b1,0.8741709095641416
986cb7584399,0.8072756802783427
44342a2348ac,0.026997586696122147
fe75f99a4cdf,0.5406707704373362
1b7b17f236a4,0.46844392237790805
4fe0c1645e6b,0.582081375335287
eced159defd7,0.44137033585979535
1bdc42c4c46c,0.10629523735618215
579e64066574,0.5762752024112974
3ebda9125dab,0.19966082042157404
45d586a7d6a2,0.23491588079113038
7.63E+26,0.20935499855402542
cd04b0edee25,0.29263670258708946
13d2d686b05f,0.5670790600768754
74296fad179a,0.15707935677052082
b9f3e2d2068c,0.12411063793632417
bd16e6e2ea8f,0.30635451592279933
a4b02eeeadf3,0.6211741354783403
63a2619719c6,0.10169284178208454
c94f043a1eda,0.0939157358758021
93b07f271f03,0.17467804872995082
27fcb442c2f2,0.023985330778557055
f6045490f921,0.1516847308273017
d9f4ab0861b9,0.07252468763745082
a06fd66ba226,0.2893691661711246
245edacf0d5d,0.21119112218195504
e42ff8898a18,0.14206997657078274
7b9478134bc5,0.541342608939763
fa95dd54699c,0.168639015816245
0fec5536aa8c,0.18321817560443296
8ec25db029f2,0.9984750245054705
74d54ec63743,0.7161323152474872
d4492a7d7ee0,0.22095634528250566
1473312f3d12,0.15560974387691617
0a411dd552b2,0.08934989116351075
1ae2c6ac244a,0.06839694420477534
f4cca17a16ed,0.784160811683741
5c37ad12babf,0.04035587441877416
1b73cb9424f0,0.09235113707161431
c2b6008f8f71,0.6862610588435344
f99df198d781,0.5899837578913404
2aa86c62252e,0.02502641218024583
a225506db051,0.32343659812152126
4a9e86757eb4,0.01701135743099363
a80d85873caa,0.41158788050294465
0677d49eaadd,0.40202495436123137
c826cce8e927,0.04871032524150691
732829cb6db3,0.5700520261915126
2a2bcf124b69,0.1398207968005113
d6d27f32b559,0.07925065314019554
75494a4621b8,0.04776491991434693
291a6716aefe,0.14152915597264512
6d21402c96c9,0.22883022149836638
4dbfeb08bb56,0.14146129982533284
0a0cf3d5fb07,0.45652372545434877
7d59128c39b8,0.09835433339175081
65262a504dc9,0.22273599155774407
501ca53c20fd,0.1516803671527764
4070eee97766,0.17697502012259517
9ade770aaab2,0.028877834006921656
22179e2e6592,0.5602167752482955
827b84fee63f,0.9300297797480245
2b0224752fca,0.6073170757591019
967ccd3ffa15,0.501408670663479
cd2be5f52dce,0.08341051804373874
1047b86efbe2,0.15550903940204275
c12470ca91cc,0.10192656235451932
6c310cef27cd,0.2558156816577809
edf173950615,0.1548716668193974
ecb531a70cd4,0.20003764589425527
2fa72dc32611,0.6601861307379161
93fb4c074414,0.16591487330319987
9bbeab9387e7,0.08297689689793285
f6676bf4b436,0.43029827250232017
af1d7ba6519a,0.10681109596762785
cbcfa4fc900b,0.03124260468400533
357269395d7d,0.041093040494978764
85ec51666901,0.1410712833632492
e60602567dd9,0.1235042763020169
dea75139c397,0.021172303467307307
ffd80c0ecb66,0.2516675233871909
0f53fc75fa5e,0.1348583106509956
35ffc5e66a5b,0.17879015287007602
d6f1d65ac063,0.039264566546008996
0232626d4348,0.12834366208149364
81f06393a6ff,0.07025542475112055
c7a26a21ecee,0.055445975803872886
dae918a30383,0.12865299460909863
1787bd6a8342,0.061027354187708445
50a2dc49f095,0.20846894707055647
d7763823b223,0.5551660342017355
e656144584f0,0.09433719353895684
1e4ce91549bf,0.532363193157096
896640b6af26,0.055422930438001644
1afa6cf8bdcd,0.16919412378571247
a0d4d71a7e5b,0.7120745465453093
57904536de4d,0.41126351965999
4d939ae6f4f8,0.12229339060305366
884542e9e523,0.0895271678378731
ae8dcd49e21b,0.0727545194468071
b9777ced7c63,0.13860529999208776
e54822cf70a6,0.35051893413880797
86f72158e4b3,0.02212814962379084
59a48b219694,0.053483091632240146
0ce4d071b21e,0.04077219530857239
9aa5cb61b6b2,0.5795621874733311
506def782bc4,0.036374043894078244
d5f17cc863d3,0.24033071708048667
93dacddc6c08,0.017159131267683616
5faf1fba291a,0.03877843801825567
859ea5ea2905,0.0722459215519574
528e5a1acba3,0.6561332534028633
4f5f044cdcc2,0.603964767183491
88463da92d18,0.16042636582686437
db20389d3c43,0.042813160086050975
226886155f1a,0.22861873359049198
44e16927f4a6,0.07022386122443527
95ed6fa32a9b,0.47043658994879656
8773b7bc6462,0.024092176610007336
ea4d78d0c4e8,0.05126803410991475
0d6f0e31aaa1,0.21520240441187885
a92b5a07804d,0.04442674272717941
fd555e590144,0.4084909443349551
3f3cd596bcf1,0.12924795295473776
34743d1e4a0f,0.3758717710861236
1af7e354a714,0.8625383924517147
c7277b32b16d,0.25563376503352686
51fb874ace1d,0.04766725932086492
b70709b10507,0.2999957975162228
00e77526c939,0.15608009873536827
5a44b43c8074,0.20159958049785362
8aead4ba0385,0.9795262453813655
96ba97aaae88,0.36895416687396404
4e591e842f12,0.26940914361051843
5c49fb03b549,0.24891242557814933
7793e0334ce4,0.055213760628833985
dddfb01b5883,0.6198386153242289
4d31b084fe96,0.2894594478720985
0d0369c6c9c8,0.03562752512570641
cfe58063e9be,0.03923888267025656
d727531d8245,0.3951775544843462
ce067d277301,0.054059184799897964
ffb2b52d5781,0.14340145149607658
0938aa93ab89,0.1633367349844824
403e7dee948c,0.1368114466635856
0991d455fb0b,0.30933288134544273
6d473eba291f,0.033471756947963734
8606b6c3fd6d,0.13671673870684453
87218ac4bf61,0.30362038499600935
3f10b3cc7e63,0.05446546389878373
5e1293bbd085,0.34639640564530855
50649f4088af,0.618333157746018
bc6f31c4620f,0.7815185283256229
7d41332a091f,0.2271016651612899
3800989bb2af,0.056257695099490745
f564d55b9928,0.055490933670608124
eb70becf1888,0.13166880607637532
90b3ba2846aa,0.619095275169797
7397ee0f1543,0.36095761125634196
093a32e321ad,0.2367326517950266
7b9ce0037f15,0.1573867310603331
9fd3e6db9d06,0.24038085979220394
fceec27ba856,0.09465201224029295
607841d28eb4,0.7185701509608151
163c6db79be8,0.12063300623521883
0f2a498e4d9a,0.0211086959990027
8c02b6ab4225,0.10395756273022777
61d8c424d2ca,0.04805533900602961
6273bb6e96e0,0.30561246022308275
ed7c830db5ea,0.04939179718188515
cd4c3b268edd,0.3866026821770822
531a52911ad8,0.06892167912076039
66a852e629f2,0.2818035206240455
79218feceacd,0.7471539908157543
3590dbeccd6d,0.03880105297080872
e0bc2751918c,0.6357176856774206
e2205a0d44a1,0.7438033381561414
4c9d95558ec9,0.05497935835678256
bbbb6471f8b6,0.4290744528642646
0aa0984230ad,0.14229152347940782
8cd6e327cc5f,0.0666004152390957
d969d3005b4c,0.17516844303990672
fc6bda1ab557,0.10532286292600929
34f963e01d93,0.05497481698402276
095ed5ead478,0.14353171820296903
7c4566e41b3d,0.07481366883698075
23fd59c26a13,0.0963549658786842
ab8886b015e2,0.3702149883336989
8da591c6bd5b,0.3323218324261145
d412933e91b5,0.2285153391365885
e905a6a214d5,0.2610736542544489
ab3f51ab31fe,0.09442896935263309
1f2cebb2cf7d,0.019115466023070897
3bd04bdf0f22,0.07429548454267204
a9268e6bc2c6,0.13566310155950406
9c1c75e8cf76,0.19822578819564907
5aaea8297f15,0.3354469803080006
e2fe87768f62,0.26293419594997125
86bb2ae69e6e,0.0721598888293229
d767e957f92b,0.051534830744988026
4e2337701d6b,0.05907286765715841
42f3669f9a99,0.018123374996959936
ff335dd91abd,0.13972177081480153
9202fd5ec698,0.055317360788957375
c259164419a7,0.14027125226739767
84074b02e1b0,0.4625009974876675
d72558f409e8,0.15583666076458721
6056608d2a91,0.35979904343495916
6528a1c67705,0.10643475641763415
e72f85e89451,0.2654234246481387
ae6d79746e9c,0.20034590968298027
b23ec4222554,0.12194038235622325
44850e92fd16,0.31672634879606787
491350befd26,0.09721558249508569
362fd31db1b9,0.11600264908212062
46ebc76d51b9,0.1948438902875987
2af093b71422,0.04827702022945684
6db49df79d61,0.048157031792316535
9f51cbd798cb,0.17601482740168567
d1e6d58d1923,0.3699133518464122
0c96653daab4,0.08776943534107941
3f19e2d996b4,0.18979660464539708
f1276f3de69c,0.12093816648318564
08567c16c91f,0.05904037067567752
947800e959a0,0.15181222958936574
21eb1dfc8496,0.9588400079145649
0434dc899c3c,0.4448378197977254
8cc7593bddbc,0.5232668528607841
b16e28fd37e5,0.24432520934635923
103fa97c6ed8,0.1207480875891444
fad82898e752,0.4083167224304948
30e5606e1d2e,0.3010937031461618
87a0469d0ec9,0.6388924060021599
7edc69d89a72,0.01957645956792388
9b6084a4dc6d,0.14358686316304756
dd13d3631f4c,0.24650460695469334
4ad4c6a64879,0.05644991099902242
78d8b47b3373,0.05660375813282322
d9129e791ff7,0.13750160591246993
55ef754e5d64,0.10350973876051658
66ca31573b8b,0.4083784426670531
8e29680db907,0.31865833459998577
373754df8cdd,0.8360014243593085
41b65ebdf002,0.15088601183727066
b43d18fd75ae,0.25013498712772764
a8dceaad6be4,0.27547193560514277
2d685533f664,0.1960716273081135
2067dd481091,0.13209167855072337
59a098862bad,0.04153444322058781
8e71ad9dc925,0.023382694776582846
75358903afe0,0.3317432137569781
b3a8835c4b02,0.43502406651333514
5e389566c73f,0.28689188774772834
b2c4c0f1a63d,0.044148173218451874
54c80e1048a4,0.09510809123938622
d6b82e260db8,0.13341161721457595
bfe40b14085a,0.19621776542038966
6fc84e6a71ad,0.04814276687571977
df2de3651050,0.0911503578813517
602f7de8da68,0.17667451475179993
e5d16f7b57a0,0.10858140126486676
fa0c9d6ee269,0.13026339567541545
a9074f434add,0.2100845002493368
bc874752d949,0.14248079467235572
41e620a90889,0.11292009038705353
078bce429b58,0.04826640452825696
89edc13e3a22,0.49344653182167275
1064d1670f71,0.8821496279911641
3fca3ba5f879,0.20338278442688218
c742cb6c4024,0.04312332624918038
4d44de812e8c,0.10649906659593004
804688a73d15,0.10801320469723272
05eda80f5ec4,0.11546577606201515
05c4d89f2b9b,0.03809813741194822
dfd492437e21,0.19662757821876603
71f56e8351f4,0.04837299883568955
7aa8ed32cbc2,0.2121012626016571
1c61d04effbc,0.12304998767326153
f908a44e64ac,0.22933171433251098
16ec1a18d911,0.01871307247305602
a8d47508a63f,0.11606041509203344
6e2c5d1dedea,0.028080480565614317
da8a5308e00e,0.05885882681853996
ae2bdb21d812,0.2610982289958792
cfad6e7f1c6c,0.31917486903589437
1.96E+11,0.2714515559376581
c972d1786632,0.4379982718050823
977209a40e5a,0.68077190931008
46642e959357,0.5215566462815858
a26cb131ff15,0.07901178723997014
ccb2e547e19a,0.14281066960885389
e6dd6637a82b,0.07471348942911514
8906989e14cb,0.05527367484124524
0a46817c10c9,0.021428111070350805
94617420b03f,0.44348032690745387
109db0ad06c2,0.13434315860356275
e822b60f6caa,0.15139951750530328
feef7de6ee09,0.34939181244412154
97364593360d,0.07740351535889504
93a74346a6ac,0.19919183664913004
7eea1c8409ec,0.13778102509142293
dc130dabec36,0.11128449342325117
8441192c71f1,0.16570804231342162
9a18e3b29b8d,0.7166980878150317
0d8e6ba3813e,0.05633013474285187
4c9ede27b2f3,0.04121532560623384
45f13bdf9059,0.175580203563378
3e6b716053aa,0.048605747217680406
0998371eb503,0.31476286983956514
0d66bacf2f10,0.18060904938928252
5814b39336fe,0.12249295749713066
51c4124db700,0.128919317589461
bd0d74187d9f,0.2108048730262719
2f0f9617674e,0.2603903303604129
6b2dc79c5e91,0.6279252123812233
4752b370d228,0.08402598871510956
737389f3b9b9,0.3081442943931602
de6eb2b504f3,0.23847450753060984
58140b806ecb,0.16284604310529902
ad0952f9b7b0,0.4911394511824361
c9139ee73807,0.8308475630786349
ddee16e42567,0.15752247974778658
20ce291ce741,0.22420788122594792
d5356deabcec,0.20116456424923118
ed0ae1b55233,0.6022287701686904
40d310e20f9b,0.39178377932941355
bc6883d21f12,0.24923513920916257
0d25135c9cd2,0.016884373846722443
09d647246ca0,0.23292623902927165
b90de4091547,0.09306406542065346
af3e6a899a36,0.24590839716173774
583f62c12dbe,0.8602725393065058
d2b50380fdcc,0.1621809146924888
44bd840400ee,0.08580678928654999
d3cbea8d4161,0.09591820409854229
72d26e6f6859,0.2789553688629732
e998f069ad64,0.029541377798259473
f677ffe268c4,0.20035412925356716
1c691078e07f,0.6770370540917333
ffb5da330a6a,0.3940030425393931
786fff327c16,0.052896326314077244
cd18733967f2,0.14057964394477865
93be2a611dae,0.2778133501180934
b0f0f258c2f0,0.1129933622280911
17972420414f,0.27478995635394265
0b58aca30e68,0.1254079756685569
4d1b6f455a74,0.2857591766952087
e1927efe4af8,0.1533381828286351
9d3b82a2f4a6,0.21620178254471709
9156651705ae,0.07704595445651852
685ad0e1c97e,0.12320127773513476
bc1125013d36,0.0933749485478132
d04952b0b1e1,0.23148128739186558
a2a6f4751394,0.05294807307107861
af968213b677,0.33275680842552996
194cdb67593f,0.7208448826148256
97725a171f90,0.024291598394724518
bc70b4171e6d,0.2644869384503006
8.87E+11,0.026530885476446744
09a475eb92b1,0.20920328813945027
ded18e55e44a,0.06221409815078433
c03032f6f7ec,0.34985738678540723
fca28242d548,0.17389800284593845
a8fc962bb75a,0.054699604378899744
4dcf9b4eac38,0.019082951517486683
4c39aad7cdb1,0.07869812471725365
7e41e3baf86c,0.06411461941607682
56b9da78dd40,0.015859161851783897
b3f1a7638c62,0.11952651271616546
483d1a4f2a16,0.09283379742088135
f74ab1f6add6,0.07354449721422085
fdb79abbc0b4,0.16157714081976604
8aa5f4289ca3,0.18192430323956416
1ed92f637f28,0.0988042554180821
a5b6efe534c1,0.10108933363520685
51b4cb0b94d7,0.025550986535304115
e75a13e39489,0.04083063525191018
df68f29782a5,0.16499253072257417
1d0e36048bfb,0.9262359987142222
8704f42a5d09,0.05545256432746126
1ff0dcad4486,0.6031472207081854
7d3145812070,0.18025580381153286
74d62f9251b8,0.03701211356536848
08cc9a7bd982,0.31069350587912925
be03e84c2bb8,0.4678052294706283
6a3673cfdbb3,0.11446397013265487
396541d1c1ed,0.3397568687018948
d3c5cf9570af,0.07342047018061931
c13a6fb352b8,0.23214189017476727
800ca54b8c7d,0.22278168209199864
cb3ad5dcdbf3,0.34595554412770013
1cec1213bf09,0.07192776102663434
c3e7ffadc176,0.02096142074194873
a0f18fc444a6,0.06896032501086109
f25d39dd44ef,0.0483641473543435
c7fe9545eb32,0.15123347667061057
cfd7b5ab2955,0.04076893450558731
5fd0e0dfd177,0.05087503596576575
cefcbc9bc634,0.05765359280918514
aeb3ef9f6a66,0.4405625063912528
32d5d4743d61,0.021365830230398588
51e6c945b02d,0.15562287615772427
b38fa59de46d,0.4448989150609739
89609f29fced,0.0729144631756109
7e3214863dbb,0.06563880621944357
6d57a1311b68,0.8015982145631019
ba863289a092,0.08085487576700956
6dad4ea36945,0.049218269076856384
72e80ade1b7b,0.073926942985135
97bc7650d2bd,0.131383102323886
35ba6d90c785,0.5102608377137964
0ffa4be142c2,0.07216101043306629
c54e76d297e9,0.5135555333277558
56f0946f4977,0.12992105371944668
82d45eb6faec,0.3255277270097697
44ff819aa84e,0.025341512306536043
7567920a7aca,0.18135341001662597
46b39fcafe7a,0.947694917683659
7d40ab60dfb1,0.043859188256294375
ac2c66897805,0.03348790116336186
6c6fdb05a60a,0.4788776704873256
47b9956abaf6,0.2546801335519258
9dc768f2d208,0.16896979157523678
47dfb34a0b28,0.37000575908280936
4735e249c362,0.10341868131549568
a643fd58b174,0.3601659589606497
c63a31ba7275,0.16822355869875968
98447fb26187,0.1568822900955614
6329f41e2a52,0.07091022706702779
4ddb9278a951,0.13160515144343818
cacf517f8317,0.11186758014161947
30240555db7b,0.17611561992015895
2299574ff1bf,0.3841118471743251
aa7a4470fd89,0.3046664975217436
01eb52417bef,0.07703738872897559
91787a88a858,0.2543384446054778
1f8b75a1533a,0.07610657226425357
6854818462be,0.3690695233154917
9dca0d9942ce,0.3911206881367285
e83f4611c723,0.20915630216922432
475a746446df,0.02581778616664495
c1c1aff6b6b2,0.03581040067962518
112195bf429b,0.615896816390117
7300a8359726,0.15973323893556463
035905a13ad9,0.1850246097988084
2fd78ba43b83,0.7635545084973705
48c214fe3a58,0.03019797110131978
fffb26f11f01,0.02058591011569761
c914628fe50b,0.027710059258013
5e146fc2e9a0,0.043443458183674316
652a2da1bf83,0.16744331936197868
275d7b6497a5,0.90307689970412
eb6f270fa7b3,0.1438357669984009
4ad98fcf0b2b,0.03696690068241913
5f704d5a8ad6,0.1438877969726961
355edd75aeb9,0.3133868227988424
93b5d390b235,0.08066569356509747
9f63e50a1f23,0.2737423766104453
f90edfb1d6ab,0.19084055210540174
9ba6c02a822e,0.19539975615178584
c4954b2eba7a,0.24088366413468398
15d1c766510d,0.037252215879807656
b475799bdefd,0.19097429011689676
851c1cb8ef96,0.025519389986247108
b9fc2a5cf366,0.4032739567155322
496ceba99389,0.035948524094769944
505b52b558d8,0.3187135646991195
9.87E+11,0.4145759518568051
c85f88e6e2ea,0.03300444470712646
3774a4e894c5,0.1882956199479951
f678bbbe3f17,0.08117532431766158
dd5b99c47441,0.13527691613939133
1a4b8c7f363d,0.8276334387065641
561729575c44,0.09456616400497844
299377121c1f,0.7138828831314703
58572825448b,0.2708182138637615
0df2cc79a07e,0.05388654626952881
8c1b3c725448,0.6910877345513419
32786f1564c0,0.18615791141966023
971458bd116d,0.0785862357826731
6b7a6b7f40dc,0.1210857835333804
8aae60406895,0.8273687963059847
36db4a444f22,0.1249418559022362
a1d3f93c6af9,0.03682424010472887
972acb0d1ac8,0.6185061594419577
6036969f6176,0.7034329346790584
cc8b140ff2aa,0.03092408522251805
b04d6696ca80,0.02764599450449019
aa85aec312ec,0.17131526730685448
304320ad8ba3,0.05024356510751644
107ce40f0592,0.5171675701729594
f6311afabee5,0.04042015369157632
b4f862fddc3e,0.3980784639280889
02a8c4a8d1ac,0.15372276141662566
028fedb6a722,0.42266619608038913
3cfc549fe93e,0.03644276399305571
4b793073ef4a,0.47124161146521065
8b4df1dff7c8,0.031145417562644197
ce4acca72a9c,0.3452623869070304
d0bc3eef0cdb,0.09938185784960069
0fc29465af23,0.055359923704974175
0582a1c802d9,0.022482840774561273
6d9406c789f8,0.6173568224063991
c82c1064ad14,0.5333218472273631
bc8d3d5c2971,0.1288154192909597
7b0c73547257,0.32642248184060235
a2645b2ea39f,0.12066287469339033
56a5f886b2ec,0.5697934518934831
5c4e0e7c2840,0.0257839705508016
9774595bb9d9,0.25176436612560243
75e0fa5f22de,0.30113699022898344
308e2cf3e9f6,0.033693223667547054
002237d32cd3,0.4234749206767362
a53fd3cf8323,0.033725059987051095
85eef5de6be9,0.18682323477480434
c5544c65de29,0.4834541923274803
ea90259d9fa4,0.09174949513549323
65e7039be84e,0.21868225511069503
b0621df6f616,0.10083670042175899
e62508748930,0.03905418011339987
8657687f75ce,0.07805052109165085
4f150432762a,0.2734766100964507
f3c0aa7ea092,0.057320495886588274
bb0020ab79e2,0.04544020503193675
93f5ef3df181,0.05697629927932715
d47519ad9743,0.9593627669377351
dc2511b2c0df,0.12348647368051195
1ce6a59d7f27,0.18219532040370523
53f75d2aa854,0.10387711078675362
90d11c7a295b,0.2095768634731224
bc65e1921d59,0.03272167703652645
c1e01b829672,0.3222960449783184
8e47bd6189d6,0.2537031065996262
b3c94f008bde,0.01541938266920976
a46fecb318a3,0.6827641265290065
1cb5f27c390c,0.06566528088092238
0f7537c60ff5,0.04746881799504363
d4978559b4e5,0.07928531976731883
24d771be312f,0.21748712528288683
2a42fc3e4ec5,0.8806189735744966
29c5d3c3f7b3,0.0720125255876791
b0bcd9d57366,0.3940027439527062
7acd9a0016b0,0.2845262100998812
19245ff8f5db,0.04208645935058249
54aca993efcd,0.12867581589423138
a2b26edefecd,0.46382944914650426
7ce43cbc7bd8,0.19272432787734478
fcaf1da86b80,0.038780349593445465
a03eb379dfd5,0.46316961200362783
3c9fbb230506,0.08694596169996875
004ffaf63764,0.08373811604131903
de1f8dcbaa85,0.034220372623968806
01de0d93ad2a,0.12084974303515632
c44cb28788a5,0.11099757645430922
22c374c0009a,0.12326973879092377
0f760c2cd804,0.30055169170036544
c3b730de2869,0.19162152224084578
d7f86fa02960,0.22854606299590435
0d03cdf13a5e,0.7331676320002435
b02ef9cba90c,0.39776859457414565
5d0b116c5bb1,0.13626556389855707
a778b43fcfe1,0.25431167841039765
35dbd4c7dc9c,0.09940826841991147
78cd8efccc9a,0.3816419560296947
cf183a83f539,0.21203231158858987
d6c51b4fb360,0.08527860143232141
5e559c845ed6,0.2517886849224029
d03c1d83f98a,0.08311016697867532
cf60f080ac80,0.6534879614680436
8c853a02a03b,0.026314338137779215
2c65f7e495da,0.421566493865708
cf656ff574e9,0.4032296990852533
2a6b0d2482c0,0.2328415507231961
ebe4ee995753,0.07299017661451045
7fdeb0623beb,0.03829505569492204
a33a4d485654,0.06725173046807964
e2f8e6acf30b,0.11376675504532222
1004456c2470,0.11116682193164637
d0dc61da1e6a,0.027619300212363845
3f709832d5e3,0.16176375061536716
1c1f95d7e212,0.05795041774554622
66d223549460,0.06422760389720862
6e35eb4b9eaa,0.10322560210714903
1ee996d3e609,0.18537971400473488
20a495358374,0.047115270388043064
c9cc8ecb862f,0.1297925306892703
f922a54138b1,0.2395325479779692
ed6a15841bed,0.03817142561534761
3e3b00202667,0.023582385459086613
6519082f8ec5,0.07700041522500158
424bcf3491a6,0.04361771385766211
75f9f3548e0d,0.090987420849139
15b5d60e703b,0.0538797250318486
c9a254fa4414,0.027769953088186236
9899419fe6f0,0.03179228596703793
b2a5534ec4f2,0.26311917522461326
1b30d722075d,0.052937951582766526
97abe25e25d2,0.15623227853837401
e7e997c7d49b,0.06503254001951735
5174c40e4927,0.02173882168945881
58f19c11ac2b,0.11674916100990058
6a20ae1b1a91,0.5408234350547864
887422aa6873,0.5715491881064226
f5ec755c69dd,0.10071268163297013
c891386c8e44,0.08876544251178473
b40c2cef3343,0.23144338600764028
784a52c82f96,0.17849563053745593
fab4b9cc831b,0.0337710716563243
03a6cbf790e7,0.12446719018948438
cfb7f414ed38,0.12157313509164633
409a2ec6c872,0.07429716575474417
db0cc3204068,0.07703481561765517
1512a7bd543b,0.40135240249890997
c2e1ad42cf85,0.1375192186277047
99c92cfd39d5,0.13696941255415723
a6390a9a1f7a,0.1127581362846428
1d4e89455f2c,0.061434038196620744
c1ae9c878202,0.11770609855701612
5d2013c17efc,0.5764806598296172
aada2f4c624e,0.055047604571365795
7fe17ab6741f,0.023493569874134413
1fdccfa8aa80,0.1629555972199994
9ed48066d6be,0.23129279112107176
26a1bbf915a0,0.07206936267314587
a6fb14eff622,0.3019344722920853
c0e84e9ca95b,0.24685000232514165
01a479ccb756,0.5929711153440005
418b53f80d0d,0.11360506702635599
95a6dd826022,0.056049382904617764
58b2bb11217c,0.04348126642658196
8e4408758e40,0.026486294510984887
6eba906f7b10,0.026130137978783885
36e60e0e82df,0.0618489234618645
20f8502f37aa,0.1521297084256674
b51930cfdccd,0.1369298649365921
52367f944145,0.0730028466844926
d99d953cfb75,0.034180586677450525
491b3efb6c28,0.4306004854795332
337f01af330f,0.8241899384295559
cc7247033a98,0.12219992349412989
c3c5fb9e063d,0.15912725916044554
1a8494e2289c,0.032984067893049404
755c3bb15e24,0.8564998155317838
5b568824ca0d,0.11681705886144195
b31e90c2eef2,0.15669828865312743
d50078358129,0.21274322587703154
11eb817b4914,0.25694649218653803
9c6143de281c,0.193924203861884
2e1eed80ff47,0.15468945747071636
6bc3ef0f7b18,0.30482139109031514
3604a9be9969,0.03653523263484481
9380e06071b7,0.04711092969219247
4608982164af,0.029567650718775
